"","city","type","GEOID","racial_majority","filings_2020","filings_avg","last_updated","xcourtcofips","md","month","year"
"302","Kansas City, MO","Census Tract","29095001000","Other",3,7.25,"2024-08-10",NA,2021-10-01,10,2021
"303","Kansas City, MO","Census Tract","29095001000","Other",3,5.25,"2024-08-10",NA,2021-11-01,11,2021
"304","Kansas City, MO","Census Tract","29095001000","Other",1,5.25,"2024-08-10",NA,2021-12-01,12,2021
"305","Kansas City, MO","Census Tract","29095001000","Other",7,7.25,"2024-08-10",NA,2022-01-01,1,2022
"306","Kansas City, MO","Census Tract","29095001000","Other",2,4.25,"2024-08-10",NA,2022-02-01,2,2022
"307","Kansas City, MO","Census Tract","29095001000","Other",2,5,"2024-08-10",NA,2022-03-01,3,2022
"308","Kansas City, MO","Census Tract","29095001000","Other",3,7.25,"2024-08-10",NA,2022-04-01,4,2022
"309","Kansas City, MO","Census Tract","29095001000","Other",2,6,"2024-08-10",NA,2022-05-01,5,2022
"310","Kansas City, MO","Census Tract","29095001000","Other",1,5.75,"2024-08-10",NA,2022-06-01,6,2022
"311","Kansas City, MO","Census Tract","29095001000","Other",1,8.75,"2024-08-10",NA,2022-07-01,7,2022
"312","Kansas City, MO","Census Tract","29095001000","Other",11,6.75,"2024-08-10",NA,2022-08-01,8,2022
"313","Kansas City, MO","Census Tract","29095001000","Other",5,7,"2024-08-10",NA,2022-09-01,9,2022
"314","Kansas City, MO","Census Tract","29095001000","Other",3,7.25,"2024-08-10",NA,2022-10-01,10,2022
"315","Kansas City, MO","Census Tract","29095001000","Other",3,5.25,"2024-08-10",NA,2022-11-01,11,2022
"316","Kansas City, MO","Census Tract","29095001000","Other",3,5.25,"2024-08-10",NA,2022-12-01,12,2022
"317","Kansas City, MO","Census Tract","29095001000","Other",1,7.25,"2024-08-10",NA,2023-01-01,1,2023
"318","Kansas City, MO","Census Tract","29095001000","Other",2,4.25,"2024-08-10",NA,2023-02-01,2,2023
"319","Kansas City, MO","Census Tract","29095001000","Other",17,5,"2024-08-10",NA,2023-03-01,3,2023
"320","Kansas City, MO","Census Tract","29095001000","Other",4,7.25,"2024-08-10",NA,2023-04-01,4,2023
"321","Kansas City, MO","Census Tract","29095001000","Other",5,6,"2024-08-10",NA,2023-05-01,5,2023
"322","Kansas City, MO","Census Tract","29095001000","Other",10,5.75,"2024-08-10",NA,2023-06-01,6,2023
"323","Kansas City, MO","Census Tract","29095001000","Other",2,8.75,"2024-08-10",NA,2023-07-01,7,2023
"324","Kansas City, MO","Census Tract","29095001000","Other",7,6.75,"2024-08-10",NA,2023-08-01,8,2023
"325","Kansas City, MO","Census Tract","29095001000","Other",3,7,"2024-08-10",NA,2023-09-01,9,2023
"326","Kansas City, MO","Census Tract","29095001000","Other",9,7.25,"2024-08-10",NA,2023-10-01,10,2023
"327","Kansas City, MO","Census Tract","29095001000","Other",6,5.25,"2024-08-10",NA,2023-11-01,11,2023
"328","Kansas City, MO","Census Tract","29095001000","Other",3,5.25,"2024-08-10",NA,2023-12-01,12,2023
"329","Kansas City, MO","Census Tract","29095001000","Other",9,7.25,"2024-08-10",NA,2024-01-01,1,2024
"330","Kansas City, MO","Census Tract","29095001000","Other",2,4.25,"2024-08-10",NA,2024-02-01,2,2024
"331","Kansas City, MO","Census Tract","29095001000","Other",4,5,"2024-08-10",NA,2024-03-01,3,2024
"332","Kansas City, MO","Census Tract","29095001000","Other",4,7.25,"2024-08-10",NA,2024-04-01,4,2024
"333","Kansas City, MO","Census Tract","29095001000","Other",5,6,"2024-08-10",NA,2024-05-01,5,2024
"334","Kansas City, MO","Census Tract","29095001000","Other",7,5.75,"2024-08-10",NA,2024-06-01,6,2024
"335","Kansas City, MO","Census Tract","29095001000","Other",4,8.75,"2024-08-10",NA,2024-07-01,7,2024
"336","Kansas City, MO","Census Tract","29095001000","Other",0,1.5,"2024-08-10",NA,2024-08-01,8,2024
"337","Kansas City, MO","Census Tract","29095001100","White",5,3.5,"2024-08-10",NA,2020-01-01,1,2020
"338","Kansas City, MO","Census Tract","29095001100","White",1,0.75,"2024-08-10",NA,2020-02-01,2,2020
"339","Kansas City, MO","Census Tract","29095001100","White",4,2.75,"2024-08-10",NA,2020-03-01,3,2020
"340","Kansas City, MO","Census Tract","29095001100","White",1,4.25,"2024-08-10",NA,2020-04-01,4,2020
"341","Kansas City, MO","Census Tract","29095001100","White",0,4,"2024-08-10",NA,2020-05-01,5,2020
"342","Kansas City, MO","Census Tract","29095001100","White",0,3.5,"2024-08-10",NA,2020-06-01,6,2020
"343","Kansas City, MO","Census Tract","29095001100","White",1,5.5,"2024-08-10",NA,2020-07-01,7,2020
"344","Kansas City, MO","Census Tract","29095001100","White",0,5.25,"2024-08-10",NA,2020-08-01,8,2020
"345","Kansas City, MO","Census Tract","29095001100","White",0,4.5,"2024-08-10",NA,2020-09-01,9,2020
"346","Kansas City, MO","Census Tract","29095001100","White",2,3.5,"2024-08-10",NA,2020-10-01,10,2020
"347","Kansas City, MO","Census Tract","29095001100","White",12,3.75,"2024-08-10",NA,2020-11-01,11,2020
"348","Kansas City, MO","Census Tract","29095001100","White",5,3,"2024-08-10",NA,2020-12-01,12,2020
"349","Kansas City, MO","Census Tract","29095001100","White",0,3.5,"2024-08-10",NA,2021-01-01,1,2021
"350","Kansas City, MO","Census Tract","29095001100","White",1,0.75,"2024-08-10",NA,2021-02-01,2,2021
"351","Kansas City, MO","Census Tract","29095001100","White",2,2.75,"2024-08-10",NA,2021-03-01,3,2021
"352","Kansas City, MO","Census Tract","29095001100","White",6,4.25,"2024-08-10",NA,2021-04-01,4,2021
"353","Kansas City, MO","Census Tract","29095001100","White",1,4,"2024-08-10",NA,2021-05-01,5,2021
"354","Kansas City, MO","Census Tract","29095001100","White",5,3.5,"2024-08-10",NA,2021-06-01,6,2021
"355","Kansas City, MO","Census Tract","29095001100","White",2,5.5,"2024-08-10",NA,2021-07-01,7,2021
"356","Kansas City, MO","Census Tract","29095001100","White",13,5.25,"2024-08-10",NA,2021-08-01,8,2021
"357","Kansas City, MO","Census Tract","29095001100","White",7,4.5,"2024-08-10",NA,2021-09-01,9,2021
"358","Kansas City, MO","Census Tract","29095001100","White",2,3.5,"2024-08-10",NA,2021-10-01,10,2021
"359","Kansas City, MO","Census Tract","29095001100","White",9,3.75,"2024-08-10",NA,2021-11-01,11,2021
"360","Kansas City, MO","Census Tract","29095001100","White",0,3,"2024-08-10",NA,2021-12-01,12,2021
"361","Kansas City, MO","Census Tract","29095001100","White",2,3.5,"2024-08-10",NA,2022-01-01,1,2022
"362","Kansas City, MO","Census Tract","29095001100","White",4,0.75,"2024-08-10",NA,2022-02-01,2,2022
"363","Kansas City, MO","Census Tract","29095001100","White",8,2.75,"2024-08-10",NA,2022-03-01,3,2022
"364","Kansas City, MO","Census Tract","29095001100","White",12,4.25,"2024-08-10",NA,2022-04-01,4,2022
"365","Kansas City, MO","Census Tract","29095001100","White",7,4,"2024-08-10",NA,2022-05-01,5,2022
"366","Kansas City, MO","Census Tract","29095001100","White",10,3.5,"2024-08-10",NA,2022-06-01,6,2022
"367","Kansas City, MO","Census Tract","29095001100","White",6,5.5,"2024-08-10",NA,2022-07-01,7,2022
"368","Kansas City, MO","Census Tract","29095001100","White",15,5.25,"2024-08-10",NA,2022-08-01,8,2022
"369","Kansas City, MO","Census Tract","29095001100","White",14,4.5,"2024-08-10",NA,2022-09-01,9,2022
"370","Kansas City, MO","Census Tract","29095001100","White",3,3.5,"2024-08-10",NA,2022-10-01,10,2022
"371","Kansas City, MO","Census Tract","29095001100","White",9,3.75,"2024-08-10",NA,2022-11-01,11,2022
"372","Kansas City, MO","Census Tract","29095001100","White",1,3,"2024-08-10",NA,2022-12-01,12,2022
"373","Kansas City, MO","Census Tract","29095001100","White",10,3.5,"2024-08-10",NA,2023-01-01,1,2023
"374","Kansas City, MO","Census Tract","29095001100","White",3,0.75,"2024-08-10",NA,2023-02-01,2,2023
"375","Kansas City, MO","Census Tract","29095001100","White",8,2.75,"2024-08-10",NA,2023-03-01,3,2023
"376","Kansas City, MO","Census Tract","29095001100","White",5,4.25,"2024-08-10",NA,2023-04-01,4,2023
"377","Kansas City, MO","Census Tract","29095001100","White",4,4,"2024-08-10",NA,2023-05-01,5,2023
"378","Kansas City, MO","Census Tract","29095001100","White",14,3.5,"2024-08-10",NA,2023-06-01,6,2023
"379","Kansas City, MO","Census Tract","29095001100","White",4,5.5,"2024-08-10",NA,2023-07-01,7,2023
"380","Kansas City, MO","Census Tract","29095001100","White",2,5.25,"2024-08-10",NA,2023-08-01,8,2023
"381","Kansas City, MO","Census Tract","29095001100","White",1,4.5,"2024-08-10",NA,2023-09-01,9,2023
"382","Kansas City, MO","Census Tract","29095001100","White",14,3.5,"2024-08-10",NA,2023-10-01,10,2023
"383","Kansas City, MO","Census Tract","29095001100","White",0,3.75,"2024-08-10",NA,2023-11-01,11,2023
"384","Kansas City, MO","Census Tract","29095001100","White",0,3,"2024-08-10",NA,2023-12-01,12,2023
"385","Kansas City, MO","Census Tract","29095001100","White",3,3.5,"2024-08-10",NA,2024-01-01,1,2024
"386","Kansas City, MO","Census Tract","29095001100","White",3,0.75,"2024-08-10",NA,2024-02-01,2,2024
"387","Kansas City, MO","Census Tract","29095001100","White",20,2.75,"2024-08-10",NA,2024-03-01,3,2024
"388","Kansas City, MO","Census Tract","29095001100","White",8,4.25,"2024-08-10",NA,2024-04-01,4,2024
"389","Kansas City, MO","Census Tract","29095001100","White",6,4,"2024-08-10",NA,2024-05-01,5,2024
"390","Kansas City, MO","Census Tract","29095001100","White",2,3.5,"2024-08-10",NA,2024-06-01,6,2024
"391","Kansas City, MO","Census Tract","29095001100","White",6,5.5,"2024-08-10",NA,2024-07-01,7,2024
"392","Kansas City, MO","Census Tract","29095001100","White",0,1.75,"2024-08-10",NA,2024-08-01,8,2024
"393","Kansas City, MO","Census Tract","29095001800","Other",5,4.5,"2024-08-10",NA,2020-01-01,1,2020
"394","Kansas City, MO","Census Tract","29095001800","Other",3,4,"2024-08-10",NA,2020-02-01,2,2020
"395","Kansas City, MO","Census Tract","29095001800","Other",2,4.75,"2024-08-10",NA,2020-03-01,3,2020
"396","Kansas City, MO","Census Tract","29095001800","Other",0,1.75,"2024-08-10",NA,2020-04-01,4,2020
"397","Kansas City, MO","Census Tract","29095001800","Other",1,4.5,"2024-08-10",NA,2020-05-01,5,2020
"398","Kansas City, MO","Census Tract","29095001800","Other",2,4.25,"2024-08-10",NA,2020-06-01,6,2020
"399","Kansas City, MO","Census Tract","29095001800","Other",2,6,"2024-08-10",NA,2020-07-01,7,2020
"400","Kansas City, MO","Census Tract","29095001800","Other",5,5.25,"2024-08-10",NA,2020-08-01,8,2020
"401","Kansas City, MO","Census Tract","29095001800","Other",1,4,"2024-08-10",NA,2020-09-01,9,2020
"402","Kansas City, MO","Census Tract","29095001800","Other",3,4.25,"2024-08-10",NA,2020-10-01,10,2020
"403","Kansas City, MO","Census Tract","29095001800","Other",2,6,"2024-08-10",NA,2020-11-01,11,2020
"404","Kansas City, MO","Census Tract","29095001800","Other",2,4.5,"2024-08-10",NA,2020-12-01,12,2020
"405","Kansas City, MO","Census Tract","29095001800","Other",0,4.5,"2024-08-10",NA,2021-01-01,1,2021
"406","Kansas City, MO","Census Tract","29095001800","Other",2,4,"2024-08-10",NA,2021-02-01,2,2021
"407","Kansas City, MO","Census Tract","29095001800","Other",1,4.75,"2024-08-10",NA,2021-03-01,3,2021
"408","Kansas City, MO","Census Tract","29095001800","Other",0,1.75,"2024-08-10",NA,2021-04-01,4,2021
"409","Kansas City, MO","Census Tract","29095001800","Other",2,4.5,"2024-08-10",NA,2021-05-01,5,2021
"410","Kansas City, MO","Census Tract","29095001800","Other",0,4.25,"2024-08-10",NA,2021-06-01,6,2021
"411","Kansas City, MO","Census Tract","29095001800","Other",2,6,"2024-08-10",NA,2021-07-01,7,2021
"412","Kansas City, MO","Census Tract","29095001800","Other",2,5.25,"2024-08-10",NA,2021-08-01,8,2021
"413","Kansas City, MO","Census Tract","29095001800","Other",7,4,"2024-08-10",NA,2021-09-01,9,2021
"414","Kansas City, MO","Census Tract","29095001800","Other",4,4.25,"2024-08-10",NA,2021-10-01,10,2021
"415","Kansas City, MO","Census Tract","29095001800","Other",2,6,"2024-08-10",NA,2021-11-01,11,2021
"416","Kansas City, MO","Census Tract","29095001800","Other",4,4.5,"2024-08-10",NA,2021-12-01,12,2021
"417","Kansas City, MO","Census Tract","29095001800","Other",8,4.5,"2024-08-10",NA,2022-01-01,1,2022
"418","Kansas City, MO","Census Tract","29095001800","Other",3,4,"2024-08-10",NA,2022-02-01,2,2022
"419","Kansas City, MO","Census Tract","29095001800","Other",6,4.75,"2024-08-10",NA,2022-03-01,3,2022
"420","Kansas City, MO","Census Tract","29095001800","Other",4,1.75,"2024-08-10",NA,2022-04-01,4,2022
"421","Kansas City, MO","Census Tract","29095001800","Other",4,4.5,"2024-08-10",NA,2022-05-01,5,2022
"422","Kansas City, MO","Census Tract","29095001800","Other",0,4.25,"2024-08-10",NA,2022-06-01,6,2022
"423","Kansas City, MO","Census Tract","29095001800","Other",0,6,"2024-08-10",NA,2022-07-01,7,2022
"424","Kansas City, MO","Census Tract","29095001800","Other",4,5.25,"2024-08-10",NA,2022-08-01,8,2022
"425","Kansas City, MO","Census Tract","29095001800","Other",2,4,"2024-08-10",NA,2022-09-01,9,2022
"426","Kansas City, MO","Census Tract","29095001800","Other",3,4.25,"2024-08-10",NA,2022-10-01,10,2022
"427","Kansas City, MO","Census Tract","29095001800","Other",1,6,"2024-08-10",NA,2022-11-01,11,2022
"428","Kansas City, MO","Census Tract","29095001800","Other",1,4.5,"2024-08-10",NA,2022-12-01,12,2022
"429","Kansas City, MO","Census Tract","29095001800","Other",3,4.5,"2024-08-10",NA,2023-01-01,1,2023
"430","Kansas City, MO","Census Tract","29095001800","Other",4,4,"2024-08-10",NA,2023-02-01,2,2023
"431","Kansas City, MO","Census Tract","29095001800","Other",4,4.75,"2024-08-10",NA,2023-03-01,3,2023
"432","Kansas City, MO","Census Tract","29095001800","Other",3,1.75,"2024-08-10",NA,2023-04-01,4,2023
"433","Kansas City, MO","Census Tract","29095001800","Other",5,4.5,"2024-08-10",NA,2023-05-01,5,2023
"434","Kansas City, MO","Census Tract","29095001800","Other",3,4.25,"2024-08-10",NA,2023-06-01,6,2023
"435","Kansas City, MO","Census Tract","29095001800","Other",7,6,"2024-08-10",NA,2023-07-01,7,2023
"436","Kansas City, MO","Census Tract","29095001800","Other",1,5.25,"2024-08-10",NA,2023-08-01,8,2023
"437","Kansas City, MO","Census Tract","29095001800","Other",0,4,"2024-08-10",NA,2023-09-01,9,2023
"438","Kansas City, MO","Census Tract","29095001800","Other",6,4.25,"2024-08-10",NA,2023-10-01,10,2023
"439","Kansas City, MO","Census Tract","29095001800","Other",1,6,"2024-08-10",NA,2023-11-01,11,2023
"440","Kansas City, MO","Census Tract","29095001800","Other",3,4.5,"2024-08-10",NA,2023-12-01,12,2023
