"","city","type","GEOID","racial_majority","month","filings_2020","filings_avg","last_updated","xcourtcofips"
"4619","Pittsburgh, PA","Zip Code","15205","White","03/2022",19,26.0119047619048,"2024-08-10",NA
"4620","Pittsburgh, PA","Zip Code","15205","White","04/2022",16,18.6607142857143,"2024-08-10",NA
"4621","Pittsburgh, PA","Zip Code","15205","White","05/2022",18,26.0952380952381,"2024-08-10",NA
"4622","Pittsburgh, PA","Zip Code","15205","White","06/2022",24,23.9107142857143,"2024-08-10",NA
"4623","Pittsburgh, PA","Zip Code","15205","White","07/2022",25,30.5,"2024-08-10",NA
"4624","Pittsburgh, PA","Zip Code","15205","White","08/2022",30,28.6,"2024-08-10",NA
"4625","Pittsburgh, PA","Zip Code","15205","White","09/2022",27,20.4107142857143,"2024-08-10",NA
"4626","Pittsburgh, PA","Zip Code","15205","White","10/2022",19,23.0535714285714,"2024-08-10",NA
"4627","Pittsburgh, PA","Zip Code","15205","White","11/2022",13,20.6845238095238,"2024-08-10",NA
"4628","Pittsburgh, PA","Zip Code","15205","White","12/2022",23,20.25,"2024-08-10",NA
"4629","Pittsburgh, PA","Zip Code","15205","White","01/2023",45,25.7142857142857,"2024-08-10",NA
"4630","Pittsburgh, PA","Zip Code","15205","White","02/2023",22,23.4464285714286,"2024-08-10",NA
"4631","Pittsburgh, PA","Zip Code","15205","White","03/2023",28,26.0119047619048,"2024-08-10",NA
"4632","Pittsburgh, PA","Zip Code","15205","White","04/2023",18,18.6607142857143,"2024-08-10",NA
"4633","Pittsburgh, PA","Zip Code","15205","White","05/2023",26,26.0952380952381,"2024-08-10",NA
"4634","Pittsburgh, PA","Zip Code","15205","White","06/2023",32,23.9107142857143,"2024-08-10",NA
"4635","Pittsburgh, PA","Zip Code","15205","White","07/2023",19,30.5,"2024-08-10",NA
"4636","Pittsburgh, PA","Zip Code","15205","White","08/2023",35,28.6,"2024-08-10",NA
"4637","Pittsburgh, PA","Zip Code","15205","White","09/2023",15,20.4107142857143,"2024-08-10",NA
"4638","Pittsburgh, PA","Zip Code","15205","White","10/2023",48,23.0535714285714,"2024-08-10",NA
"4639","Pittsburgh, PA","Zip Code","15205","White","11/2023",11,20.6845238095238,"2024-08-10",NA
"4640","Pittsburgh, PA","Zip Code","15205","White","12/2023",22,20.25,"2024-08-10",NA
"4641","Pittsburgh, PA","Zip Code","15205","White","01/2024",29,25.7142857142857,"2024-08-10",NA
"4642","Pittsburgh, PA","Zip Code","15205","White","02/2024",66,23.4583333333333,"2024-08-10",NA
"4643","Pittsburgh, PA","Zip Code","15205","White","03/2024",22,26.0119047619048,"2024-08-10",NA
"4644","Pittsburgh, PA","Zip Code","15205","White","04/2024",37,18.6607142857143,"2024-08-10",NA
"4645","Pittsburgh, PA","Zip Code","15205","White","05/2024",30,26.0952380952381,"2024-08-10",NA
"4646","Pittsburgh, PA","Zip Code","15205","White","06/2024",14,23.9107142857143,"2024-08-10",NA
"4647","Pittsburgh, PA","Zip Code","15205","White","07/2024",32,30.5,"2024-08-10",NA
"4648","Pittsburgh, PA","Zip Code","15205","White","08/2024",8,7.33333333333333,"2024-08-10",NA
"4649","Pittsburgh, PA","Zip Code","15206","White","01/2020",28,38,"2024-08-10",NA
"4650","Pittsburgh, PA","Zip Code","15206","White","02/2020",21,36.25,"2024-08-10",NA
"4651","Pittsburgh, PA","Zip Code","15206","White","03/2020",16,37.4285714285714,"2024-08-10",NA
"4652","Pittsburgh, PA","Zip Code","15206","White","04/2020",0,34.625,"2024-08-10",NA
"4653","Pittsburgh, PA","Zip Code","15206","White","05/2020",0,43.6607142857143,"2024-08-10",NA
"4654","Pittsburgh, PA","Zip Code","15206","White","06/2020",4,43.4583333333333,"2024-08-10",NA
"4655","Pittsburgh, PA","Zip Code","15206","White","07/2020",4,42.25,"2024-08-10",NA
"4656","Pittsburgh, PA","Zip Code","15206","White","08/2020",1,47.8464285714286,"2024-08-10",NA
"4657","Pittsburgh, PA","Zip Code","15206","White","09/2020",17,42.25,"2024-08-10",NA
"4658","Pittsburgh, PA","Zip Code","15206","White","10/2020",7,48.375,"2024-08-10",NA
"4659","Pittsburgh, PA","Zip Code","15206","White","11/2020",10,33.7916666666667,"2024-08-10",NA
"4660","Pittsburgh, PA","Zip Code","15206","White","12/2020",4,38.625,"2024-08-10",NA
"4661","Pittsburgh, PA","Zip Code","15206","White","01/2021",5,38,"2024-08-10",NA
"4662","Pittsburgh, PA","Zip Code","15206","White","02/2021",4,35.0357142857143,"2024-08-10",NA
"4663","Pittsburgh, PA","Zip Code","15206","White","03/2021",13,37.4285714285714,"2024-08-10",NA
"4664","Pittsburgh, PA","Zip Code","15206","White","04/2021",4,34.625,"2024-08-10",NA
"4665","Pittsburgh, PA","Zip Code","15206","White","05/2021",9,43.6607142857143,"2024-08-10",NA
"4666","Pittsburgh, PA","Zip Code","15206","White","06/2021",13,43.4583333333333,"2024-08-10",NA
"4667","Pittsburgh, PA","Zip Code","15206","White","07/2021",7,42.25,"2024-08-10",NA
"4668","Pittsburgh, PA","Zip Code","15206","White","08/2021",8,47.8464285714286,"2024-08-10",NA
"4669","Pittsburgh, PA","Zip Code","15206","White","09/2021",12,42.25,"2024-08-10",NA
"4670","Pittsburgh, PA","Zip Code","15206","White","10/2021",6,48.375,"2024-08-10",NA
"4671","Pittsburgh, PA","Zip Code","15206","White","11/2021",13,33.7916666666667,"2024-08-10",NA
"4672","Pittsburgh, PA","Zip Code","15206","White","12/2021",14,38.625,"2024-08-10",NA
"4673","Pittsburgh, PA","Zip Code","15206","White","01/2022",18,38,"2024-08-10",NA
"4674","Pittsburgh, PA","Zip Code","15206","White","02/2022",18,35.0535714285714,"2024-08-10",NA
"4675","Pittsburgh, PA","Zip Code","15206","White","03/2022",21,37.4285714285714,"2024-08-10",NA
"4676","Pittsburgh, PA","Zip Code","15206","White","04/2022",16,34.625,"2024-08-10",NA
"4677","Pittsburgh, PA","Zip Code","15206","White","05/2022",15,43.6607142857143,"2024-08-10",NA
"4678","Pittsburgh, PA","Zip Code","15206","White","06/2022",23,43.4583333333333,"2024-08-10",NA
"4679","Pittsburgh, PA","Zip Code","15206","White","07/2022",18,42.25,"2024-08-10",NA
"4680","Pittsburgh, PA","Zip Code","15206","White","08/2022",24,47.8464285714286,"2024-08-10",NA
"4681","Pittsburgh, PA","Zip Code","15206","White","09/2022",21,42.25,"2024-08-10",NA
"4682","Pittsburgh, PA","Zip Code","15206","White","10/2022",13,48.375,"2024-08-10",NA
"4683","Pittsburgh, PA","Zip Code","15206","White","11/2022",24,33.7916666666667,"2024-08-10",NA
"4684","Pittsburgh, PA","Zip Code","15206","White","12/2022",16,38.625,"2024-08-10",NA
"4685","Pittsburgh, PA","Zip Code","15206","White","01/2023",23,38,"2024-08-10",NA
"4686","Pittsburgh, PA","Zip Code","15206","White","02/2023",14,34.75,"2024-08-10",NA
"4687","Pittsburgh, PA","Zip Code","15206","White","03/2023",29,37.4285714285714,"2024-08-10",NA
"4688","Pittsburgh, PA","Zip Code","15206","White","04/2023",33,34.625,"2024-08-10",NA
"4689","Pittsburgh, PA","Zip Code","15206","White","05/2023",24,43.6607142857143,"2024-08-10",NA
"4690","Pittsburgh, PA","Zip Code","15206","White","06/2023",22,43.4583333333333,"2024-08-10",NA
"4691","Pittsburgh, PA","Zip Code","15206","White","07/2023",22,42.25,"2024-08-10",NA
"4692","Pittsburgh, PA","Zip Code","15206","White","08/2023",35,47.8464285714286,"2024-08-10",NA
"4693","Pittsburgh, PA","Zip Code","15206","White","09/2023",42,42.25,"2024-08-10",NA
"4694","Pittsburgh, PA","Zip Code","15206","White","10/2023",37,48.375,"2024-08-10",NA
"4695","Pittsburgh, PA","Zip Code","15206","White","11/2023",23,33.7916666666667,"2024-08-10",NA
"4696","Pittsburgh, PA","Zip Code","15206","White","12/2023",16,38.625,"2024-08-10",NA
"4697","Pittsburgh, PA","Zip Code","15206","White","01/2024",24,38,"2024-08-10",NA
"4698","Pittsburgh, PA","Zip Code","15206","White","02/2024",38,35.8928571428572,"2024-08-10",NA
"4699","Pittsburgh, PA","Zip Code","15206","White","03/2024",21,37.4285714285714,"2024-08-10",NA
"4700","Pittsburgh, PA","Zip Code","15206","White","04/2024",43,34.625,"2024-08-10",NA
"4701","Pittsburgh, PA","Zip Code","15206","White","05/2024",26,43.6607142857143,"2024-08-10",NA
"4702","Pittsburgh, PA","Zip Code","15206","White","06/2024",29,43.4583333333333,"2024-08-10",NA
"4703","Pittsburgh, PA","Zip Code","15206","White","07/2024",33,42.25,"2024-08-10",NA
"4704","Pittsburgh, PA","Zip Code","15206","White","08/2024",4,17.2678571428571,"2024-08-10",NA
"4705","Pittsburgh, PA","Zip Code","15207","White","01/2020",9,11.3928571428571,"2024-08-10",NA
"4706","Pittsburgh, PA","Zip Code","15207","White","02/2020",31,19.2035714285714,"2024-08-10",NA
"4707","Pittsburgh, PA","Zip Code","15207","White","03/2020",2,14.4642857142857,"2024-08-10",NA
"4708","Pittsburgh, PA","Zip Code","15207","White","04/2020",0,16.0535714285714,"2024-08-10",NA
"4709","Pittsburgh, PA","Zip Code","15207","White","05/2020",0,19.172619047619,"2024-08-10",NA
"4710","Pittsburgh, PA","Zip Code","15207","White","06/2020",2,25.2142857142857,"2024-08-10",NA
"4711","Pittsburgh, PA","Zip Code","15207","White","07/2020",2,15,"2024-08-10",NA
"4712","Pittsburgh, PA","Zip Code","15207","White","08/2020",1,18.3821428571429,"2024-08-10",NA
"4713","Pittsburgh, PA","Zip Code","15207","White","09/2020",14,13.172619047619,"2024-08-10",NA
"4714","Pittsburgh, PA","Zip Code","15207","White","10/2020",6,20.4166666666667,"2024-08-10",NA
"4715","Pittsburgh, PA","Zip Code","15207","White","11/2020",6,15.922619047619,"2024-08-10",NA
"4716","Pittsburgh, PA","Zip Code","15207","White","12/2020",2,13.125,"2024-08-10",NA
"4717","Pittsburgh, PA","Zip Code","15207","White","01/2021",1,11.3928571428571,"2024-08-10",NA
"4718","Pittsburgh, PA","Zip Code","15207","White","02/2021",3,21.7392857142857,"2024-08-10",NA
"4719","Pittsburgh, PA","Zip Code","15207","White","03/2021",1,14.4642857142857,"2024-08-10",NA
"4720","Pittsburgh, PA","Zip Code","15207","White","04/2021",4,16.0535714285714,"2024-08-10",NA
"4721","Pittsburgh, PA","Zip Code","15207","White","05/2021",6,19.172619047619,"2024-08-10",NA
"4722","Pittsburgh, PA","Zip Code","15207","White","06/2021",7,25.2142857142857,"2024-08-10",NA
"4723","Pittsburgh, PA","Zip Code","15207","White","07/2021",7,15,"2024-08-10",NA
"4724","Pittsburgh, PA","Zip Code","15207","White","08/2021",3,18.3821428571429,"2024-08-10",NA
"4725","Pittsburgh, PA","Zip Code","15207","White","09/2021",9,13.172619047619,"2024-08-10",NA
"4726","Pittsburgh, PA","Zip Code","15207","White","10/2021",11,20.4166666666667,"2024-08-10",NA
"4727","Pittsburgh, PA","Zip Code","15207","White","11/2021",10,15.922619047619,"2024-08-10",NA
"4728","Pittsburgh, PA","Zip Code","15207","White","12/2021",6,13.125,"2024-08-10",NA
"4729","Pittsburgh, PA","Zip Code","15207","White","01/2022",10,11.3928571428571,"2024-08-10",NA
"4730","Pittsburgh, PA","Zip Code","15207","White","02/2022",4,21.4761904761905,"2024-08-10",NA
"4731","Pittsburgh, PA","Zip Code","15207","White","03/2022",5,14.4642857142857,"2024-08-10",NA
"4732","Pittsburgh, PA","Zip Code","15207","White","04/2022",10,16.0535714285714,"2024-08-10",NA
"4733","Pittsburgh, PA","Zip Code","15207","White","05/2022",10,19.172619047619,"2024-08-10",NA
"4734","Pittsburgh, PA","Zip Code","15207","White","06/2022",11,25.2142857142857,"2024-08-10",NA
"4735","Pittsburgh, PA","Zip Code","15207","White","07/2022",17,15,"2024-08-10",NA
"4736","Pittsburgh, PA","Zip Code","15207","White","08/2022",16,18.3821428571429,"2024-08-10",NA
"4737","Pittsburgh, PA","Zip Code","15207","White","09/2022",10,13.172619047619,"2024-08-10",NA
"4738","Pittsburgh, PA","Zip Code","15207","White","10/2022",12,20.4166666666667,"2024-08-10",NA
"4739","Pittsburgh, PA","Zip Code","15207","White","11/2022",14,15.922619047619,"2024-08-10",NA
"4740","Pittsburgh, PA","Zip Code","15207","White","12/2022",12,13.125,"2024-08-10",NA
"4741","Pittsburgh, PA","Zip Code","15207","White","01/2023",23,11.3928571428571,"2024-08-10",NA
"4742","Pittsburgh, PA","Zip Code","15207","White","02/2023",19,21.452380952381,"2024-08-10",NA
"4743","Pittsburgh, PA","Zip Code","15207","White","03/2023",1,14.4642857142857,"2024-08-10",NA
"4744","Pittsburgh, PA","Zip Code","15207","White","04/2023",10,16.0535714285714,"2024-08-10",NA
"4745","Pittsburgh, PA","Zip Code","15207","White","05/2023",12,19.172619047619,"2024-08-10",NA
"4746","Pittsburgh, PA","Zip Code","15207","White","06/2023",7,25.2142857142857,"2024-08-10",NA
"4747","Pittsburgh, PA","Zip Code","15207","White","07/2023",11,15,"2024-08-10",NA
"4748","Pittsburgh, PA","Zip Code","15207","White","08/2023",10,18.3821428571429,"2024-08-10",NA
"4749","Pittsburgh, PA","Zip Code","15207","White","09/2023",9,13.172619047619,"2024-08-10",NA
"4750","Pittsburgh, PA","Zip Code","15207","White","10/2023",13,20.4166666666667,"2024-08-10",NA
"4751","Pittsburgh, PA","Zip Code","15207","White","11/2023",10,15.922619047619,"2024-08-10",NA
"4752","Pittsburgh, PA","Zip Code","15207","White","12/2023",15,13.125,"2024-08-10",NA
"4753","Pittsburgh, PA","Zip Code","15207","White","01/2024",9,11.3928571428571,"2024-08-10",NA
"4754","Pittsburgh, PA","Zip Code","15207","White","02/2024",14,21.9047619047619,"2024-08-10",NA
"4755","Pittsburgh, PA","Zip Code","15207","White","03/2024",10,14.4642857142857,"2024-08-10",NA
"4756","Pittsburgh, PA","Zip Code","15207","White","04/2024",16,16.0535714285714,"2024-08-10",NA
"4757","Pittsburgh, PA","Zip Code","15207","White","05/2024",11,19.172619047619,"2024-08-10",NA
"4758","Pittsburgh, PA","Zip Code","15207","White","06/2024",4,25.2142857142857,"2024-08-10",NA
"4759","Pittsburgh, PA","Zip Code","15207","White","07/2024",18,15,"2024-08-10",NA
"4760","Pittsburgh, PA","Zip Code","15207","White","08/2024",1,8.41666666666667,"2024-08-10",NA
"4761","Pittsburgh, PA","Zip Code","15208","Black","01/2020",25,27.8452380952381,"2024-08-10",NA
"4762","Pittsburgh, PA","Zip Code","15208","Black","02/2020",23,30.8392857142857,"2024-08-10",NA
"4763","Pittsburgh, PA","Zip Code","15208","Black","03/2020",3,26.0416666666667,"2024-08-10",NA
"4764","Pittsburgh, PA","Zip Code","15208","Black","04/2020",0,24.3214285714286,"2024-08-10",NA
"4765","Pittsburgh, PA","Zip Code","15208","Black","05/2020",0,26.5357142857143,"2024-08-10",NA
"4766","Pittsburgh, PA","Zip Code","15208","Black","06/2020",0,29.2083333333333,"2024-08-10",NA
"4767","Pittsburgh, PA","Zip Code","15208","Black","07/2020",0,27.1964285714286,"2024-08-10",NA
"4768","Pittsburgh, PA","Zip Code","15208","Black","08/2020",3,36.8333333333333,"2024-08-10",NA
"4769","Pittsburgh, PA","Zip Code","15208","Black","09/2020",9,24.3928571428571,"2024-08-10",NA
"4770","Pittsburgh, PA","Zip Code","15208","Black","10/2020",14,24.375,"2024-08-10",NA
"4771","Pittsburgh, PA","Zip Code","15208","Black","11/2020",17,23.575,"2024-08-10",NA
"4772","Pittsburgh, PA","Zip Code","15208","Black","12/2020",3,20.6071428571429,"2024-08-10",NA
"4773","Pittsburgh, PA","Zip Code","15208","Black","01/2021",7,27.8452380952381,"2024-08-10",NA
"4774","Pittsburgh, PA","Zip Code","15208","Black","02/2021",2,30.2738095238095,"2024-08-10",NA
"4775","Pittsburgh, PA","Zip Code","15208","Black","03/2021",4,26.0416666666667,"2024-08-10",NA
"4776","Pittsburgh, PA","Zip Code","15208","Black","04/2021",9,24.3214285714286,"2024-08-10",NA
"4777","Pittsburgh, PA","Zip Code","15208","Black","05/2021",5,26.5357142857143,"2024-08-10",NA
"4778","Pittsburgh, PA","Zip Code","15208","Black","06/2021",3,29.2083333333333,"2024-08-10",NA
"4779","Pittsburgh, PA","Zip Code","15208","Black","07/2021",7,27.1964285714286,"2024-08-10",NA
"4780","Pittsburgh, PA","Zip Code","15208","Black","08/2021",4,36.8333333333333,"2024-08-10",NA
"4781","Pittsburgh, PA","Zip Code","15208","Black","09/2021",11,24.3928571428571,"2024-08-10",NA
"4782","Pittsburgh, PA","Zip Code","15208","Black","10/2021",12,24.375,"2024-08-10",NA
"4783","Pittsburgh, PA","Zip Code","15208","Black","11/2021",3,23.575,"2024-08-10",NA
"4784","Pittsburgh, PA","Zip Code","15208","Black","12/2021",14,20.6071428571429,"2024-08-10",NA
"4785","Pittsburgh, PA","Zip Code","15208","Black","01/2022",9,27.8452380952381,"2024-08-10",NA
"4786","Pittsburgh, PA","Zip Code","15208","Black","02/2022",6,30.4583333333333,"2024-08-10",NA
"4787","Pittsburgh, PA","Zip Code","15208","Black","03/2022",6,26.0416666666667,"2024-08-10",NA
"4788","Pittsburgh, PA","Zip Code","15208","Black","04/2022",5,24.3214285714286,"2024-08-10",NA
"4789","Pittsburgh, PA","Zip Code","15208","Black","05/2022",7,26.5357142857143,"2024-08-10",NA
"4790","Pittsburgh, PA","Zip Code","15208","Black","06/2022",8,29.2083333333333,"2024-08-10",NA
"4791","Pittsburgh, PA","Zip Code","15208","Black","07/2022",8,27.1964285714286,"2024-08-10",NA
"4792","Pittsburgh, PA","Zip Code","15208","Black","08/2022",16,36.8333333333333,"2024-08-10",NA
"4793","Pittsburgh, PA","Zip Code","15208","Black","09/2022",12,24.3928571428571,"2024-08-10",NA
"4794","Pittsburgh, PA","Zip Code","15208","Black","10/2022",15,24.375,"2024-08-10",NA
"4795","Pittsburgh, PA","Zip Code","15208","Black","11/2022",17,23.575,"2024-08-10",NA
"4796","Pittsburgh, PA","Zip Code","15208","Black","12/2022",26,20.6071428571429,"2024-08-10",NA
"4797","Pittsburgh, PA","Zip Code","15208","Black","01/2023",20,27.8452380952381,"2024-08-10",NA
"4798","Pittsburgh, PA","Zip Code","15208","Black","02/2023",20,29.1607142857143,"2024-08-10",NA
"4799","Pittsburgh, PA","Zip Code","15208","Black","03/2023",16,26.0416666666667,"2024-08-10",NA
"4800","Pittsburgh, PA","Zip Code","15208","Black","04/2023",23,24.3214285714286,"2024-08-10",NA
"4801","Pittsburgh, PA","Zip Code","15208","Black","05/2023",15,26.5357142857143,"2024-08-10",NA
"4802","Pittsburgh, PA","Zip Code","15208","Black","06/2023",13,29.2083333333333,"2024-08-10",NA
"4803","Pittsburgh, PA","Zip Code","15208","Black","07/2023",20,27.1964285714286,"2024-08-10",NA
"4804","Pittsburgh, PA","Zip Code","15208","Black","08/2023",19,36.8333333333333,"2024-08-10",NA
"4805","Pittsburgh, PA","Zip Code","15208","Black","09/2023",18,24.3928571428571,"2024-08-10",NA
"4806","Pittsburgh, PA","Zip Code","15208","Black","10/2023",13,24.375,"2024-08-10",NA
"4807","Pittsburgh, PA","Zip Code","15208","Black","11/2023",11,23.575,"2024-08-10",NA
"4808","Pittsburgh, PA","Zip Code","15208","Black","12/2023",8,20.6071428571429,"2024-08-10",NA
"4809","Pittsburgh, PA","Zip Code","15208","Black","01/2024",7,27.8452380952381,"2024-08-10",NA
"4810","Pittsburgh, PA","Zip Code","15208","Black","02/2024",16,29.3571428571429,"2024-08-10",NA
"4811","Pittsburgh, PA","Zip Code","15208","Black","03/2024",7,26.0416666666667,"2024-08-10",NA
"4812","Pittsburgh, PA","Zip Code","15208","Black","04/2024",13,24.3214285714286,"2024-08-10",NA
"4813","Pittsburgh, PA","Zip Code","15208","Black","05/2024",16,26.5357142857143,"2024-08-10",NA
"4814","Pittsburgh, PA","Zip Code","15208","Black","06/2024",14,29.2083333333333,"2024-08-10",NA
"4815","Pittsburgh, PA","Zip Code","15208","Black","07/2024",12,27.1964285714286,"2024-08-10",NA
"4816","Pittsburgh, PA","Zip Code","15208","Black","08/2024",4,13.325,"2024-08-10",NA
"4817","Pittsburgh, PA","Zip Code","15209","White","01/2020",12,13.0178571428571,"2024-08-10",NA
"4818","Pittsburgh, PA","Zip Code","15209","White","02/2020",9,8.71190476190476,"2024-08-10",NA
"4819","Pittsburgh, PA","Zip Code","15209","White","03/2020",3,7.60119047619048,"2024-08-10",NA
"4820","Pittsburgh, PA","Zip Code","15209","White","04/2020",0,8.71428571428571,"2024-08-10",NA
